date,code,score,turnover_score,lowvol_score,reversal_score,entry_price,exit_price,net_return
2024-09-23,000900,79.01656883184964,100.0,70.04839243438957,64.9987715993776,3.297,3.7404,0.13168589626933577
2024-04-11,000776,78.9449352337586,100.0,72.06065096060203,62.41235799182633,12.232,12.0434,-0.01821857423152381
2024-07-26,002293,78.94427173835412,100.0,71.56002315489643,62.994212113801254,6.7226,6.7499,0.001260928807306745
2024-08-29,000044,78.93828767549627,100.0,75.19096053436994,58.738171628222645,3274.0512,3251.0169,-0.009835412274554473
2024-04-11,688120,78.79789836147171,100.0,58.13760344518121,78.16579051886097,72.8039,69.6224,-0.046499582027885865
2024-06-27,002936,78.78609641015788,100.0,69.58782807855866,64.76785527554117,1.7243,1.764,0.020223835759438653
2024-04-08,601880,78.77458126658775,100.0,79.54858563240825,53.10858765081619,1.3798,1.3701,-0.009830004348456168
2024-09-23,601018,78.76780127973483,100.0,70.50373687654715,63.638311243144415,3.1825,3.3754,0.05781272584446186
2024-04-11,601880,78.72294888301992,100.0,78.51593830715821,54.141234918381826,1.3701,1.3798,0.004279775198890459
2024-06-19,600016,78.7013706585796,100.0,74.91398731283694,58.27158366362225,3.2898,3.2113,-0.026661632926013742
2024-09-23,601997,78.67236714416305,100.0,71.7846046106442,61.825851768125304,4.5638,5.3165,0.16212834918269864
2024-08-13,600016,78.62894242883424,100.0,70.20084579404724,63.528821336392326,3.1725,3.2095,0.008862726556343552
2024-09-23,601111,78.61257129648347,100.0,67.0563261532181,67.14285714285714,6.2,6.95,0.11816774193548386
